M200,R200,s_DM,q_DM,Mean_Vx_DM,Mean_Vy_DM,Mean_Vz_DM,sigma_DM_1D,sigma_DM_3D,z_form,c200c,NFW_chi2,c200c_NoSubs,NFW_chi2_NoSubs,c200c_Einasto_NoSubs,NFW_chi2_Einasto_NoSubs,MStar,MGas,MGas_Hot,MGas_T,s_Gas,q_Gas,dSigma_0,dSigma_1,dSigma_2,dSigma_3,dSigma_4,dSigma_5,dSigma_6,dSigma_7,dSigma_8,dSigma_9,dSigma_NoSubs_0,dSigma_NoSubs_1,dSigma_NoSubs_2,dSigma_NoSubs_3,dSigma_NoSubs_4,dSigma_NoSubs_5,dSigma_NoSubs_6,dSigma_NoSubs_7,dSigma_NoSubs_8,dSigma_NoSubs_9,MStar_BCG100
14.581185,1528.9446,0.6792874850688073,0.7616131718983,142.57423400878906,261.9912414550781,-159.54342651367188,687.6549072265625,1167.0075070351563,1.074457894547674,5.730206774867876,0.10965780239821805,6.143708774292022,0.055357608510916735,0.0,0.0,12.615707317821947,13.739861461714604,13.739763263122327,2.47207798968468,0.8428252464777326,0.9066280771403965,348409683.4285456,304788899.806592,272954858.15183556,232205593.72208834,179072062.97412983,165189305.25652814,127837417.06020905,91785658.76538323,70162366.40531048,53738276.88954871,342941678.250908,303961953.13600075,271653821.1497209,230708593.21710032,188403781.2135149,160469574.7876728,124471652.2125019,90468466.66361435,67285766.0947785,49247967.993142806,12.146503678563912
14.573113,1519.4601,0.8293839287090614,0.8568790864357356,141.37774658203125,172.15585327148438,548.1044311523438,734.6564331054688,1210.4393158350167,0.38016786726023866,5.4028022139135805,0.30055060558219227,6.125322262011248,0.2695232556263621,0.0,0.0,12.645277595031443,13.701690058478404,13.701124991358153,2.395679090606617,0.8283021051172255,0.9033666673414128,302540457.31426346,275815097.33959293,249776678.12317055,203971539.4867131,179352775.66208383,158502245.41947922,129895201.92484693,108509685.8146449,80147595.48826522,53962186.23738754,308437338.4309566,275257133.8977791,247189287.11725754,215469657.05985463,183596417.82325298,154223138.4641475,128715937.20432317,100574757.47256687,73631135.80380668,48336044.003674634,12.132761597671756
14.295935,1228.294,0.5315559929999938,0.7408072565026596,-93.98552703857422,-594.7981567382812,-277.8822326660156,612.3244018554688,985.8536529562346,0.12575933241126092,3.0678222900294574,0.9045163882137529,3.6074622077039873,0.7391638474396,0.0,0.0,12.384129511166748,13.408271467928147,13.407004946742463,1.675681763300845,0.6528489722859411,0.8234501807751992,230481559.6839227,180198906.74151155,134987172.9925823,101212230.39509356,77817059.92141229,73549747.00236078,58104902.792120084,40859898.94381965,41445741.6784184,40839787.72468178,231669489.21007025,179819959.98701045,135832520.19695315,105724988.7414403,84095024.19294956,69527941.44794533,56248058.89741484,43425493.46206765,38185172.79694031,34882147.26542718,11.896129527787286
14.107421,1062.8064,0.6488222512016845,0.7018936566122174,120.13377380371094,661.4999389648438,39.557769775390625,450.3895568847656,814.2171204331663,1.2484726142451428,6.005217009616456,0.09063295829318141,6.335563529140242,0.08711179961614719,0.0,0.0,12.213373312068352,13.242300420686101,13.242152849920659,1.3473671669071203,0.790766948845308,0.8216811818724954,236844202.37516266,209074732.54457492,196130531.32679158,159453749.7575931,131296015.3452431,105021951.50481485,83095515.42995247,65651941.58488332,47031978.16875814,35809651.64273191,246433021.01345664,219659835.89018095,188012918.9644665,157244559.88717625,128916467.19764987,103446616.99779886,82506373.77818465,63859377.11571073,46380866.02532706,31645283.086945333,11.877556499405303
14.52392,1463.172,0.5998718233464541,0.7193589969142595,-407.66455078125,-88.02822875976562,54.01919937133789,709.972900390625,1119.8235897257935,0.4609177941806475,4.115578490500294,0.1573515936300369,4.457593102581359,0.15087411833467979,0.0,0.0,12.557385290618074,13.65336012759438,13.653207964110127,2.30112033038251,0.7447027996057758,0.8304900824556616,214441566.0670991,194185820.20631915,176339588.87466133,157239458.20507652,140643985.27863097,111132275.49593219,107758894.33761255,88284948.44007832,68031010.26697206,51270133.68350814,215875956.38260698,193688674.47507763,178014317.5761122,157836668.04242516,139470474.54103976,118034994.5401819,103003530.73480849,85731611.28163572,63277340.08038467,44439664.22732605,11.967444965885349
14.371194,1301.305,0.6492152259028646,0.7988393801293592,419.3439025878906,371.8426818847656,320.8141784667969,553.2120361328125,1014.0800939580188,0.9972942257819404,4.605405841758971,0.27355364489545986,5.143405307512952,0.08469760310845674,0.0,0.0,12.45702783488377,13.508816440995192,13.507884134951809,1.9555681613831142,0.7428013251021707,0.8247965163096546,204067536.41273135,200976969.34942216,176892977.80964065,156967664.1638727,126441229.95374864,105147297.22881979,82583807.03311124,64666441.09896728,48715385.608239874,43047790.63991116,213340135.69376582,195767445.51744187,171343886.39141452,151050848.61033943,126564059.86902785,103326778.60339078,81944265.75674026,62812365.32253486,45466491.46473276,35303480.13732794,11.948994741255692
14.552986,1496.1719,0.6133998571929514,0.6270283325103946,458.1638488769531,-110.26231384277344,228.30104064941406,666.921142578125,1110.4749019385454,0.1692520332436107,2.172302355944277,1.0249608555600007,2.630296149581642,0.8680984176997645,0.0,0.0,12.596542956833774,13.654534862154977,13.653945390283042,2.087281106538982,0.7962652312962913,0.831435273559557,215804936.56119263,176555668.34175938,155878731.2562608,117303149.52807444,92995405.11737743,72375277.00609304,58119293.717766106,46597358.979514614,37988899.62341938,42071041.66673668,215232033.50125933,184441620.50186747,154372341.64893875,120408275.08438677,93581143.42639628,72496455.51550455,56215703.32042225,45533777.55110957,38935282.79855891,37110618.39276093,11.886746157599664
14.298589,1230.7722,0.7306879343336844,0.8740792958136306,68.08876037597656,-684.1100463867188,-35.86499786376953,562.9697265625,970.3987935160023,0.8514709006246495,5.018471290651481,0.35226317263682816,5.686861749349018,0.2977025613198242,0.0,0.0,12.418042765670926,13.420920828512044,13.419522775218132,1.6682306629352146,0.9043610929237385,0.9757319533060158,270537656.2381559,233230273.40622026,205853370.9020738,167796828.15621787,129532456.26196656,103452668.77263269,84059300.79188302,71110144.16155028,61489157.27918122,44553581.81893702,271743819.0092822,235782763.2994876,201289892.8186379,165513868.68099454,129999547.02462402,105404781.68631001,85109519.18549804,70610704.75814393,56313776.13462131,39904473.348023295,11.977913820816278
14.535776,1476.5485,0.5765403057157126,0.7119456186797579,-19.3590030670166,140.2451934814453,168.94410705566406,730.822265625,1192.2565890673013,0.8868969375752482,5.834937181638305,0.48938751907524886,6.465599892632274,0.4018738266841533,0.0,0.0,12.60229687061529,13.649568443034408,13.648562870670835,2.3982226565367863,0.7076254479943349,0.7918755750955518,373301814.77551186,313896603.76907337,248915390.41205126,208705933.964462,170676674.29738083,133690591.85340211,100510942.43694964,79095813.19114494,66818611.700900845,49832917.64296164,382280740.59103787,308631240.6790126,251008575.76582432,204764429.6109252,168573405.2063199,133824586.9234724,101110232.28812261,80638840.37629047,62740130.86776687,45227349.68677063,12.145628471697945
14.5218,1460.7598,0.6280350243217001,0.7356804259993469,-412.0565490722656,154.56373596191406,-56.96600341796875,702.6493530273438,1107.017940757681,1.074457894547674,5.499430997374768,0.24373188211945995,6.06852260496541,0.1741790979612239,0.0,0.0,12.561153030718513,13.673206368366522,13.672743927077219,2.252201640998466,0.8082279918857537,0.8840374961930695,297757413.27339363,278093193.50200105,249129784.9288478,220753929.55423504,190594910.63557035,152265055.7085996,114566363.53545967,86772007.5969154,65144185.543056525,52955674.92455663,298041828.6831778,277931186.3991296,250941163.23213822,221336701.9519295,187736277.9461646,149760275.32256714,114382681.41465417,85918973.64544636,64824334.93495831,47971261.4022722,12.04920705071433
14.485641,1420.8198,0.5766178687941638,0.7302949785054098,33.50474166870117,41.72954177856445,145.9664306640625,621.2877197265625,1060.4669348277848,0.8167099790118506,3.9203657237464076,0.5873182884792527,4.666478643220376,0.23145402573458482,0.0,0.0,12.58084458979299,13.594110457726693,13.593470577630248,2.02855480532672,0.694827175175548,0.8341095140999902,286816242.3197749,245326354.87980777,206919258.82193547,175157255.90506458,141479276.89467534,114339291.30669917,94598450.8073934,69370354.74483332,53707112.41640121,42741578.42154265,286643746.67594266,247946707.29218215,211069939.48279327,174206616.78801075,141058096.6383476,114070345.81491578,90465796.4962537,68491759.43596447,51758017.63113785,38220397.837928966,12.047585876605357
14.246538,1182.581,0.7870212662583214,0.9251958428264284,-206.06768798828125,-132.9202880859375,171.81777954101562,549.0062255859375,914.9474350952696,0.7910682489463392,5.473534735416906,0.15395182462644125,5.912438037057544,0.07422631508642215,0.0,0.0,12.261027512049157,13.394616893234037,13.394053148269968,1.5837300421696137,0.9097824488051149,0.9744860755794355,258982829.62179744,238768453.5150466,210529348.46596974,174304309.2975541,146519227.49042666,118821772.43444204,93011033.41659334,72170126.54675204,52676223.66014108,42167713.38185471,268354836.3713628,239140579.809219,206399591.30359954,173283188.5487233,145344283.305071,117795147.13269304,92405233.3710725,70630809.14942583,50420016.71083298,37260247.15713127,11.918315125799054
14.262793,1197.4164,0.6257478185077016,0.7063945937262172,143.96795654296875,-260.2897033691406,-451.9483947753906,448.5910949707031,906.6555870192279,0.4818329434209512,3.583956654352081,0.23180163206446483,4.1154628377654285,0.050065221588995776,0.0,0.0,12.329711703034505,13.380404118044876,13.378935951541894,1.4864140112406707,0.782170506716934,0.8583472389746636,220045587.29454774,175030476.93080646,151191797.4705512,116387020.4145563,118158597.36612597,103644999.03167014,79713506.05418359,62632149.80977383,52085987.21460828,39420580.92855771,213333925.1847878,176924280.23580796,147269976.85738736,126495356.02341342,112079541.77133137,96640761.99738857,77261208.50401825,60534824.84490915,48614583.03259167,36754212.32175092,11.781305001413777
14.510748,1448.4473,0.7206249499537042,0.8291047002099304,-43.505462646484375,299.1413269042969,-88.32331848144531,598.390625,1121.3842581080828,0.8868969375752482,6.938782712156216,0.08711623214177315,7.3866422934605245,0.10154280254947354,0.0,0.0,12.570238703146263,13.668607995642207,13.668111656757588,2.4024455775497375,0.8606221133374723,0.9100058205057902,377555028.8310263,349355054.4939699,310905649.64759314,272409085.88825476,221753970.11050764,179432957.9020343,137013989.0533152,103918672.37431407,76733831.65818158,54383291.25026213,368573269.4673333,342836142.23964024,310162004.66940886,269362541.62399864,221359081.52784553,175414199.62441266,134651433.3320123,101353120.95947877,74316571.61858742,51144912.944168195,12.072977154853271
14.510597,1448.2766,0.6194869994877497,0.7945499122535457,51.35422897338867,-482.2362060546875,-247.372802734375,752.170654296875,1191.614731249452,0.41996894199726653,4.228888777399637,0.8174867577631694,4.8782033693038915,0.8723212667466304,0.0,0.0,12.500686830083678,13.635750332538091,13.634078722173712,2.4793796136508206,0.8728944907630694,0.9831425921999429,197703515.16607487,188511854.52624786,170059514.64344692,148624819.0699585,125541632.99492717,107893968.81955959,87897095.17850544,66181746.72986896,59786090.231452286,50944639.72002522,202994871.72093135,186108687.6823666,170335470.94133598,150216347.9479639,126878514.65715626,105907227.40873899,87394855.83447812,67043414.05194371,57517720.82085049,45618711.70427199,11.908792890905273
14.529188,1469.1154,0.6194655906790197,0.9008204818021442,-82.52536010742188,-216.96363830566406,-205.0313262939453,533.906982421875,1136.7753721954803,0.4609177941806475,3.111070022384594,0.32769381527609764,3.838211113526617,0.2628400023592322,0.0,0.0,12.585423789025498,13.643690376019427,13.643107015392959,2.2557753504259166,0.8549450082488964,0.9266423222693371,261702127.8293028,229002816.5760371,230382549.40388948,194224142.06596732,154459952.89305395,135983480.99702927,115234816.30051005,82599184.61558071,69963592.36254238,56204358.7617608,270406105.38781476,234376692.32308674,201832988.20478165,176072591.9310149,153694285.43559095,128873685.30985105,105040882.80606726,80505124.81797017,64868445.820286706,50876557.28626598,11.867899163083731
14.499889,1436.4352,0.8954332770872682,0.9269567283178135,62.74280548095703,-170.2840576171875,-1.4383426904678345,588.369140625,1070.4127182982331,0.8514709006246495,4.629237182024139,0.1370714047605479,5.0291419386311205,0.10009740508168675,0.0,0.0,12.5244373591683,13.656393960634393,13.655448287986735,2.098341807502483,0.879913341577768,0.9675956249150314,296909892.11466694,257409133.46294636,219495589.44198817,183432182.2998892,167738226.92631912,141209999.1962247,110109890.52573015,88889585.28507543,64539342.35538703,49266766.1824582,272799403.0147188,245497239.9217469,213157569.46510875,185736431.06224996,161191704.99338922,136116065.67706716,108838761.11907709,85121089.74236238,62505158.06772517,47024418.11469023,12.019630599961959
14.440367,1372.2662,0.4704137907586312,0.6008789543879334,61.412635803222656,594.5078735351562,477.9698181152344,666.8612670898438,1062.4262641872544,0.09940180263022191,3.8051888467800667,1.7705902350287541,4.534450139726418,0.8996426006885717,0.0,0.0,12.49993166608791,13.580436537384562,13.579198360603549,1.8132044586032978,0.5500792153616232,0.6153053170370725,291952309.8688103,247089528.68885547,194444567.57093304,169937788.67848155,135240626.06012782,106104830.64338513,75673807.84306222,53067433.24933824,36366944.54630369,40634878.3535723,295800910.8648975,247048667.5245359,200720944.29758838,166828521.98138487,134045769.03740501,103985996.48550643,76080501.13703577,56520165.0043889,41499329.55424997,32825760.564748697,11.849258521105371
14.265362,1199.797,0.7787035309146867,0.9132020939285007,539.3543090820312,217.37326049804688,-196.7587127685547,524.5006713867188,924.9827285793709,0.5463921831410221,3.8247945388922955,0.13689025284250328,4.41409960021537,0.04245155124412478,0.0,0.0,12.310444501543811,13.407447537251086,13.404978548384843,1.668383228337406,0.8618064784075188,0.9219390049141681,205603961.4595363,172200352.2063594,142849913.74008566,130441540.5366433,103715606.79564986,97928613.10816364,83117497.88783546,69256743.14331692,51057205.366983846,40317372.29682622,197395036.31394446,169061410.9134218,144607410.2388466,128889287.61766672,111115530.76344442,96880101.09089166,82477318.93362488,66730728.40013055,48895017.10356588,35469755.70910385,11.769956393207687
14.497274,1433.5667,0.658361729238612,0.8120038629790357,129.59410095214844,211.62521362304688,19.880428314208984,754.5452270507812,1157.6583962893603,0.7574413726158526,7.208203005706127,0.15715011719023336,7.900789443991388,0.07095934110986862,0.0,0.0,12.633223182193996,13.628798215428665,13.628211280363354,2.431351764604888,0.8274673733964225,0.9653143022577425,318968834.96159494,301022986.7970165,261969201.30716443,227412265.23748183,193005208.0377286,150739452.51844516,112767675.65369534,81503973.579873,66541089.32006247,48753430.88627433,322636240.8513129,295113725.9744833,266635903.13872856,227983847.11233035,186778520.53532726,149187526.47559547,110719389.7003847,82595951.15735823,62788861.15829748,44099196.01487717,12.18215929986355
14.385551,1315.7404,0.6449092633996264,0.768159394567466,263.54083251953125,226.982421875,-115.93385314941406,516.6068725585938,941.6927986836575,0.4818329434209512,3.848858223745432,0.8634257606436578,4.1869338973773145,0.5480905741100869,0.0,0.0,12.436711277652536,13.49261255074129,13.49224556906905,1.7642146298325465,0.8222798049662675,0.8793767081564096,179835740.0042976,168519773.50903863,147781007.85066828,120514815.91479358,109316327.10809112,90083596.87363097,69829691.75827156,52667554.71409219,40762217.7032769,39352225.93831872,173597453.05383068,158298919.2606393,137753039.16283536,117891024.66196194,105091758.44670117,86753413.48443876,68289853.0583494,51891801.80798497,40910281.46447973,34314496.54133641,11.885481573570251
14.471539,1405.4901,0.732354850875541,0.7735853032138732,-136.625732421875,-171.0972442626953,-42.36021041870117,570.1448364257812,1119.4828813732274,0.3478538418581776,4.853089024999665,0.5855884744344454,5.269929380679434,0.44408438691658336,0.0,0.0,12.54933498223946,13.599901047361374,13.599600506150175,2.0785254587922424,0.8602008570429756,0.9438992330989859,363847230.5012642,298156127.07216656,232315761.39662606,192479055.02693397,145820430.73435202,124341871.07601508,100379820.47721168,92415363.5175356,72551923.77446087,52680797.2975863,365308562.4346045,301925658.7024643,236181926.95226437,189686013.57579336,149814571.71728063,126137058.5416992,101382070.6098389,85621870.99443719,67196060.86574243,48335794.975781225,12.193558117216734
14.478734,1413.3071,0.6649822668226136,0.6832612607992002,54.80860900878906,466.50115966796875,204.4978790283203,687.4240112304688,1114.4656567240845,0.9972942257819404,6.018667321666225,0.1371898218968453,6.861297714636308,0.07411531924005689,0.0,0.0,12.506237766264643,13.632561082843992,13.631710456723429,2.311971360902015,0.8273095129501096,0.8528217014934373,320196233.627944,295951259.9486404,256354825.2690555,220018171.08095223,188262355.80006596,155988396.3069078,122957164.84603226,86866925.29113516,71379180.1057692,52230930.09269191,319589152.36183107,287885075.7654692,250309915.57225633,217275677.74484515,189158467.204627,156769386.5199945,121098323.28985019,90169592.64610726,65333881.32233693,47896710.94107568,12.015086960880081
14.44593,1378.1404,0.5974050490491167,0.6966957535494449,76.0565414428711,554.7574462890625,-509.849853515625,599.8017578125,1107.6009086233707,1.4955121664955557,7.426180874638121,0.22684893851230645,8.003211872714324,0.3067420498637911,0.0,0.0,12.471312595125442,13.620232447773454,13.619949317374713,2.2931402570279658,0.765032545781273,0.8493977157267335,397157359.8947818,363531646.92399263,326429253.52725625,285979058.4047937,234664935.07215062,193348571.11315387,151835515.69790617,112891657.95432231,79490950.82618736,53300309.05199706,383176851.94828975,353818942.36518514,320396959.75183624,282037347.78732616,233892232.3667714,191776221.71644798,148627257.5058282,110225266.04426643,76435787.00269064,50705191.28503014,12.016683619747134
14.329561,1260.4243,0.577107766635532,0.728456488222823,336.10174560546875,-198.96237182617188,-263.7100830078125,545.1172485351562,961.5880156553397,0.8514709006246495,3.7528627456799657,0.762957540367997,4.356165016276593,0.4038236458100649,0.0,0.0,12.384214478275416,13.459052033252275,13.457471919079746,1.578623105094201,0.782627797588522,0.9043099929244189,232546491.40342796,188687196.7790894,159277453.451753,136923748.24124423,117860646.1250465,89930069.61172871,66724386.61725345,48867550.41561167,47445590.85624345,40341902.39706486,230303534.38277167,186265207.29657263,158924923.15414545,135990762.93236777,115042811.01855628,89679961.53730145,67924181.41666637,52369266.25594847,43319460.247694805,34160986.638885364,11.791157894537136
